fips,county,state,state_code,male,female,median_age,population,female_percentage,lat,long
24013,Carroll County,Maryland,MD,82841,84681,42.4,167522,50.5491816,39.56288409,-77.02254595
24015,Cecil County,Maryland,MD,51149,51368,40.4,102517,50.10681155,39.57124104,-75.94073959
24017,Charles County,Maryland,MD,76071,81600,38.3,157671,51.75333447,38.5072946,-76.99216185
24019,Dorchester County,Maryland,MD,15335,16926,44.5,32261,52.46582561,38.48290909,-76.01254892
24021,Frederick County,Maryland,MD,122524,125948,39.2,248472,50.68901124,39.47223039,-77.3980066
24023,Garrett County,Maryland,MD,14561,14815,45.6,29376,50.43232571,39.52888601,-79.27293894
24025,Harford County,Maryland,MD,122763,128262,40.8,251025,51.09530923,39.5610915,-76.31705649
24027,Howard County,Maryland,MD,154285,161042,38.7,315327,51.07142744,39.25072396,-76.93118995
24029,Kent County,Maryland,MD,9344,10249,47.5,19593,52.30949829,39.25453706,-76.03992874
24031,Montgomery County,Maryland,MD,502389,537744,39,1040133,51.69954227,39.13633399,-77.20418249
24033,Prince George's County,Maryland,MD,436446,469756,36.8,906202,51.83789045,38.82952707,-76.84727989
24035,Queen Anne's County,Maryland,MD,24426,24929,44.3,49355,50.5095735,39.06801418,-76.02027633
24037,St. Mary's County,Maryland,MD,55552,55979,36.5,111531,50.1914266,38.30239758,-76.60584716
24039,Somerset County,Maryland,MD,13833,11904,36.6,25737,46.25247698,38.11578048,-75.75175602
24041,Talbot County,Maryland,MD,17626,19585,50.2,37211,52.63228615,38.77134602,-76.0971001
24043,Washington County,Maryland,MD,76098,73713,40.5,149811,49.20399704,39.60360671,-77.81395284
24045,Wicomico County,Maryland,MD,48535,53637,35.8,102172,52.49677015,38.37329433,-75.62078298
24047,Worcester County,Maryland,MD,25283,26281,50.1,51564,50.96772942,38.21277855,-75.33400403
24510,Baltimore city,Maryland,MD,288691,326009,35.1,614700,53.03546445,39.30507927,-76.61444154
25001,Barnstable County,Massachusetts,MA,102176,111514,52.9,213690,52.1849408,41.72417861,-70.29149042
25003,Berkshire County,Massachusetts,MA,61603,65725,46.7,127328,51.61865418,42.37069926,-73.20634678
25005,Bristol County,Massachusetts,MA,270624,288281,41,558905,51.57960655,41.79716381,-71.11437747
25007,Dukes County,Massachusetts,MA,8475,8838,46.1,17313,51.04834517,41.39608469,-70.65008762
25009,Essex County,Massachusetts,MA,376475,404549,40.8,781024,51.79725591,42.67309223,-70.951967
25011,Franklin County,Massachusetts,MA,34601,36334,46.1,70935,51.22154085,42.58309255,-72.59183801
25013,Hampden County,Massachusetts,MA,226555,242561,38.9,469116,51.70597464,42.13508896,-72.63158231
25015,Hampshire County,Massachusetts,MA,75426,85733,36.3,161159,53.19777363,42.3401535,-72.66378583
25017,Middlesex County,Massachusetts,MA,779666,815526,38.5,1595192,51.12400263,42.48557457,-71.39179841
25019,Nantucket County,Massachusetts,MA,5650,5451,40.1,11101,49.10368435,41.28313946,-70.06919709
25021,Norfolk County,Massachusetts,MA,335338,362911,40.9,698249,51.97443892,42.16068851,-71.21110421
25023,Plymouth County,Massachusetts,MA,249126,263009,42.6,512135,51.35540434,41.95116262,-70.81141076
25025,Suffolk County,Massachusetts,MA,382830,408936,32.7,791766,51.64859314,42.33358904,-71.0708743
25027,Worcester County,Massachusetts,MA,405434,416846,40.1,822280,50.69392421,42.35142184,-71.90774265
26001,Alcona County,Michigan,MI,5224,5140,58.2,10364,49.59475106,44.68540489,-83.59372645
26003,Alger County,Michigan,MI,5104,4090,49.4,9194,44.48553404,46.40864027,-86.60396542
26005,Allegan County,Michigan,MI,57586,57664,39.6,115250,50.03383948,42.59127318,-85.88843866
26007,Alpena County,Michigan,MI,14095,14517,47.8,28612,50.73745282,45.03486333,-83.62580679
26009,Antrim County,Michigan,MI,11515,11662,50.7,23177,50.31712474,44.99907785,-85.14023477
26011,Arenac County,Michigan,MI,7681,7484,49.6,15165,49.35047807,44.06465487,-83.89403739
26013,Baraga County,Michigan,MI,4720,3787,45,8507,44.51628071,46.6626205,-88.36518562
26015,Barry County,Michigan,MI,30248,29809,42.6,60057,49.63451388,42.59503952,-85.30895874
26017,Bay County,Michigan,MI,51486,53300,43.3,104786,50.86557365,43.70800423,-83.99157753
26019,Benzie County,Michigan,MI,8743,8809,49.6,17552,50.18801276,44.63872337,-86.01553792
26021,Berrien County,Michigan,MI,75737,79070,41.9,154807,51.07650171,41.95467785,-86.4122676
26023,Branch County,Michigan,MI,22485,21099,41.3,43584,48.40996696,41.91613791,-85.05902456
26025,Calhoun County,Michigan,MI,65782,68691,39.8,134473,51.08162977,42.2465419,-85.00558482
26027,Cass County,Michigan,MI,25789,25671,45,51460,49.88534784,41.91536112,-85.99348946
26029,Charlevoix County,Michigan,MI,12907,13312,48.1,26219,50.77234067,45.3021535,-85.12633662
26031,Cheboygan County,Michigan,MI,12720,12738,50.7,25458,50.03535235,45.44651949,-84.49990074
26033,Chippewa County,Michigan,MI,20794,17040,39.7,37834,45.03885394,46.30527018,-84.57768765
26035,Clare County,Michigan,MI,15159,15457,47.2,30616,50.48667363,43.98789909,-84.84786305
26037,Clinton County,Michigan,MI,38528,39368,40.6,77896,50.53918045,42.9436637,-84.60151723
26039,Crawford County,Michigan,MI,7060,6776,50.5,13836,48.97369182,44.68366237,-84.61029577
26041,Delta County,Michigan,MI,17998,18192,47,36190,50.26802984,45.91911878,-86.9242276
26043,Dickinson County,Michigan,MI,12754,12816,46.4,25570,50.12123582,46.00914879,-87.87024586
26045,Eaton County,Michigan,MI,53353,55802,41,109155,51.12179928,42.59607599,-84.83830305
26047,Emmet County,Michigan,MI,16307,16732,45.3,33039,50.64317927,45.52095802,-84.89079686
26049,Genesee County,Michigan,MI,197382,211979,40.3,409361,51.78290067,43.02172073,-83.70670935
26051,Gladwin County,Michigan,MI,12739,12550,49.8,25289,49.62631974,43.99065809,-84.38827198
26053,Gogebic County,Michigan,MI,8324,7090,48.8,15414,45.99714545,46.4088957,-89.69443186
26055,Grand Traverse County,Michigan,MI,45367,46379,42.9,91746,50.55152268,44.66876259,-85.5604922
26057,Gratiot County,Michigan,MI,21961,19106,39.2,41067,46.52397302,43.29273488,-84.60492496
26059,Hillsdale County,Michigan,MI,22798,23032,42.2,45830,50.25529129,41.88778449,-84.59294121
26061,Houghton County,Michigan,MI,19668,16692,32.7,36360,45.90759076,46.89776972,-88.6874107
26063,Huron County,Michigan,MI,15692,15851,49,31543,50.2520369,43.83335678,-83.02323063
26065,Ingham County,Michigan,MI,140970,148594,31.8,289564,51.31646199,42.5970992,-84.37354629
26067,Ionia County,Michigan,MI,34053,30123,38.7,64176,46.9381077,42.94509622,-85.07460484
26069,Iosco County,Michigan,MI,12578,12669,52.6,25247,50.18021943,44.35584286,-83.6358522
26071,Iron County,Michigan,MI,5595,5617,54.1,11212,50.09810917,46.20869189,-88.53054536
26073,Isabella County,Michigan,MI,34371,36404,27.7,70775,51.43624161,43.6406119,-84.84678503
26075,Jackson County,Michigan,MI,81205,77708,41.2,158913,48.89971242,42.24848867,-84.42342721
26077,Kalamazoo County,Michigan,MI,128025,133548,34.2,261573,51.05572823,42.2454605,-85.53118546
26079,Kalkaska County,Michigan,MI,8908,8555,44.5,17463,48.98929165,44.6846684,-85.09020823
26081,Kent County,Michigan,MI,316734,326406,35.1,643140,50.75193581,43.03215075,-85.54929359
26083,Keweenaw County,Michigan,MI,1111,1019,56.7,2130,47.84037559,47.62791243,-88.43455699
26085,Lake County,Michigan,MI,6000,5763,52.7,11763,48.99260393,43.99011424,-85.8016334
26087,Lapeer County,Michigan,MI,44842,43360,43.9,88202,49.159883,43.09014649,-83.22178479
26089,Leelanau County,Michigan,MI,10742,10897,53.7,21639,50.35814964,44.93858767,-85.81179899
26091,Lenawee County,Michigan,MI,49815,48659,41.7,98474,49.41304304,41.8951225,-84.06638651
26093,Livingston County,Michigan,MI,94566,93916,43.2,188482,49.82756974,42.60291957,-83.91152697
26095,Luce County,Michigan,MI,3743,2621,44.7,6364,41.18478944,46.47066022,-85.54436929
26097,Mackinac County,Michigan,MI,5463,5354,52,10817,49.49616345,46.08022584,-85.08684538
26099,Macomb County,Michigan,MI,422835,445869,40.8,868704,51.32576804,42.69553685,-82.9322513
26101,Manistee County,Michigan,MI,12658,11786,49.2,24444,48.21633121,44.33300256,-86.05682439
26103,Marquette County,Michigan,MI,33703,33236,39,66939,49.65117495,46.43135809,-87.64158181
26105,Mason County,Michigan,MI,14310,14574,46.1,28884,50.45700042,43.99516735,-86.24997444
26107,Mecosta County,Michigan,MI,21844,21420,36.5,43264,49.50998521,43.64077236,-85.3246034
26109,Menominee County,Michigan,MI,11781,11453,48.2,23234,49.2941379,45.58003372,-87.55656863
26111,Midland County,Michigan,MI,40980,42409,41.7,83389,50.85682764,43.64684327,-84.38811932
26113,Missaukee County,Michigan,MI,7668,7338,43.7,15006,48.90043982,44.33738906,-85.09472248
26115,Monroe County,Michigan,MI,73914,75785,42.4,149699,50.62492067,41.92868795,-83.53749271
26117,Montcalm County,Michigan,MI,32595,30614,40.7,63209,48.43297632,43.31095166,-85.15250861
26119,Montmorency County,Michigan,MI,4665,4596,55.7,9261,49.62747004,45.027611,-84.127221
26121,Muskegon County,Michigan,MI,86083,86960,39.3,173043,50.25340522,43.29124705,-86.15204777
26123,Newaygo County,Michigan,MI,24149,23993,42.5,48142,49.83797931,43.55419013,-85.80092248
26125,Oakland County,Michigan,MI,610771,640072,40.9,1250843,51.17125011,42.66039551,-83.38580995
26127,Oceana County,Michigan,MI,13412,13005,42.7,26417,49.22966272,43.64093364,-86.26757844
26129,Ogemaw County,Michigan,MI,10480,10448,50.3,20928,49.9235474,44.33496373,-84.12644419
26131,Ontonagon County,Michigan,MI,3054,2914,58.1,5968,48.82707775,46.66445524,-89.31487563
26133,Osceola County,Michigan,MI,11738,11494,43.8,23232,49.47486226,43.98980712,-85.32528706
26135,Oscoda County,Michigan,MI,4251,4026,52.1,8277,48.64081189,44.68176697,-84.12977084
26137,Otsego County,Michigan,MI,12061,12336,44.7,24397,50.56359388,45.0213899,-84.59896838
26139,Ottawa County,Michigan,MI,140285,143749,35,284034,50.60978615,42.95984867,-85.99610113
26141,Presque Isle County,Michigan,MI,6386,6411,54.7,12797,50.09767914,45.34018978,-83.91760649
26143,Roscommon County,Michigan,MI,11857,12020,55.8,23877,50.34133266,44.33556784,-84.61156803
26145,Saginaw County,Michigan,MI,93581,99197,40.8,192778,51.45659774,43.33504204,-84.05316963
26147,St. Clair County,Michigan,MI,79300,80266,43.5,159566,50.30269606,42.93406661,-82.6805387
26149,St. Joseph County,Michigan,MI,30259,30638,39.7,60897,50.31118117,41.91444552,-85.52776353
26151,Sanilac County,Michigan,MI,20534,20842,45.1,41376,50.37219644,43.42359717,-82.8201355
26153,Schoolcraft County,Michigan,MI,3984,4085,51.6,8069,50.62585203,46.19655666,-86.19965631
26155,Shiawassee County,Michigan,MI,33801,34692,42.4,68493,50.65043143,42.95373653,-84.14672752
26157,Tuscola County,Michigan,MI,26732,26518,44.4,53250,49.79906103,43.46452228,-83.41688333
26159,Van Buren County,Michigan,MI,37429,37843,41.6,75272,50.27500266,42.25130635,-86.01894507
26161,Washtenaw County,Michigan,MI,181376,184585,33.4,365961,50.4384347,42.25321807,-83.83876488
26163,Wayne County,Michigan,MI,847648,913734,37.9,1761382,51.87597012,42.28185696,-83.28210347
26165,Wexford County,Michigan,MI,16567,16544,41.8,33111,49.96526834,44.33833429,-85.57843748
27001,Aitkin County,Minnesota,MN,8053,7781,55.1,15834,49.1410888,46.60822844,-93.41542609
27003,Anoka County,Minnesota,MN,173811,173620,38.4,347431,49.97251253,45.27325655,-93.24647728
27005,Becker County,Minnesota,MN,16783,16990,41.8,33773,50.30645782,46.93464855,-95.67396493
27007,Beltrami County,Minnesota,MN,22906,23211,33.7,46117,50.33068066,47.97375423,-94.93765106
27009,Benton County,Minnesota,MN,19894,19885,35.6,39779,49.9886875,45.69910576,-93.99882915
27011,Big Stone County,Minnesota,MN,2477,2539,48.9,5016,50.61802233,45.42610195,-96.41094242
27013,Blue Earth County,Minnesota,MN,33323,32999,30.7,66322,49.75573716,44.03458692,-94.06700987
27015,Brown County,Minnesota,MN,12653,12558,42.1,25211,49.81159018,44.24213685,-94.72759343
27017,Carlton County,Minnesota,MN,18565,16975,40.7,35540,47.76308385,46.59240866,-92.67703396
27019,Carver County,Minnesota,MN,49793,50623,37.5,100416,50.41328075,44.82079018,-93.80259867
27021,Cass County,Minnesota,MN,14798,14224,48.9,29022,49.01109503,46.9495938,-94.32537161
27023,Chippewa County,Minnesota,MN,5959,6051,41.6,12010,50.38301415,45.02233286,-95.56669432
27025,Chisago County,Minnesota,MN,28333,26394,41,54727,48.22847954,45.50246011,-92.90833137
27027,Clay County,Minnesota,MN,31010,31791,32.5,62801,50.62180539,46.89235047,-96.49064955
27029,Clearwater County,Minnesota,MN,4504,4308,42.7,8812,48.88788016,47.57754185,-95.37902556
27031,Cook County,Minnesota,MN,2632,2679,52.3,5311,50.44247788,47.90256751,-90.53463546
27033,Cottonwood County,Minnesota,MN,5662,5710,42.6,11372,50.21104467,44.00712526,-95.18119515
27035,Crow Wing County,Minnesota,MN,31966,31889,44.3,63855,49.93970715,46.48244515,-94.07089871
27037,Dakota County,Minnesota,MN,205909,212292,37.8,418201,50.76314978,44.67187042,-93.0654345
27039,Dodge County,Minnesota,MN,10334,10248,38.3,20582,49.79107958,44.02260692,-92.86204695
27041,Douglas County,Minnesota,MN,18607,18596,44.1,37203,49.98521625,45.93372358,-95.45352828
27043,Faribault County,Minnesota,MN,6949,6947,46.1,13896,49.99280368,43.67391956,-93.94792869
27045,Fillmore County,Minnesota,MN,10491,10397,42.4,20888,49.77499043,43.67395263,-92.09016617
27047,Freeborn County,Minnesota,MN,15217,15309,44.2,30526,50.15069121,43.67380835,-93.3488208
27049,Goodhue County,Minnesota,MN,23093,23124,42.5,46217,50.03353744,44.40986492,-92.72257215
27051,Grant County,Minnesota,MN,3020,2918,45.2,5938,49.14112496,45.93405115,-96.01217476
27053,Hennepin County,Minnesota,MN,610530,624948,36.4,1235478,50.58349886,45.00457459,-93.47688798
27055,Houston County,Minnesota,MN,9349,9314,45.2,18663,49.90623158,43.67143647,-91.49288529
27057,Hubbard County,Minnesota,MN,10550,10312,48.6,20862,49.42958489,47.10863791,-94.91663733
27059,Isanti County,Minnesota,MN,19720,19254,39.8,38974,49.40216555,45.56148675,-93.2951355
27061,Itasca County,Minnesota,MN,22913,22290,46.1,45203,49.31088645,47.50951027,-93.63197435
27063,Jackson County,Minnesota,MN,5069,4978,44.3,10047,49.5471285,43.67411861,-95.15401904
27065,Kanabec County,Minnesota,MN,8133,7871,44.8,16004,49.18145464,45.94518746,-93.2933699
27067,Kandiyohi County,Minnesota,MN,21430,21228,39.1,42658,49.76323316,45.15236884,-95.00471728
27069,Kittson County,Minnesota,MN,2199,2138,47.3,4337,49.2967489,48.77663057,-96.7828665
27071,Koochiching County,Minnesota,MN,6327,6317,49.2,12644,49.96045555,48.24530142,-93.78333507
27073,Lac qui Parle County,Minnesota,MN,3377,3396,50.4,6773,50.14026281,44.99547443,-96.17351558
27075,Lake County,Minnesota,MN,5428,5141,50.4,10569,48.64225565,47.6409276,-91.44572875
27077,Lake of the Woods County,Minnesota,MN,2037,1772,51.3,3809,46.52139669,48.77124932,-94.90456674
27079,Le Sueur County,Minnesota,MN,14106,13877,41.2,27983,49.590823,44.37143504,-93.73009898
27081,Lincoln County,Minnesota,MN,2855,2852,45.8,5707,49.97371649,44.4126079,-96.26711247
27083,Lyon County,Minnesota,MN,12788,13051,35.5,25839,50.50892062,44.41353259,-95.83901226
27085,McLeod County,Minnesota,MN,17922,17903,40.6,35825,49.97348221,44.82355663,-94.27240089
27087,Mahnomen County,Minnesota,MN,2728,2778,35.9,5506,50.45405013,47.32530992,-95.8090424
27089,Marshall County,Minnesota,MN,4761,4631,43.8,9392,49.30792164,48.35811552,-96.3684452
27091,Martin County,Minnesota,MN,10068,9896,45.3,19964,49.5692246,43.67431506,-94.55116401
27093,Meeker County,Minnesota,MN,11727,11352,42.5,23079,49.18757312,45.12310434,-94.52732169
27095,Mille Lacs County,Minnesota,MN,12866,12862,40.4,25728,49.99222637,45.93802704,-93.63007492
27097,Morrison County,Minnesota,MN,16639,16310,42.1,32949,49.50074357,46.01261826,-94.26839131
27099,Mower County,Minnesota,MN,20045,19557,39.1,39602,49.3838695,43.6714314,-92.75252927
27101,Murray County,Minnesota,MN,4170,4183,48.1,8353,50.07781635,44.02216246,-95.76327372
27103,Nicollet County,Minnesota,MN,16937,16846,36.3,33783,49.86531688,44.34988168,-94.24739496
27105,Nobles County,Minnesota,MN,11236,10603,35.7,21839,48.55075782,43.67423332,-95.75336596
27107,Norman County,Minnesota,MN,3324,3235,44.2,6559,49.32154292,47.3264632,-96.4552898
27109,Olmsted County,Minnesota,MN,74836,78229,37.2,153065,51.10835266,44.00375957,-92.40175127
27111,Otter Tail County,Minnesota,MN,29263,28729,46.7,57992,49.53959167,46.40880097,-95.70799387
27113,Pennington County,Minnesota,MN,7054,7130,39.8,14184,50.2679075,48.06623221,-96.03669991
27115,Pine County,Minnesota,MN,15648,13481,44.5,29129,46.28033918,46.12075694,-92.74133481
27117,Pipestone County,Minnesota,MN,4441,4744,42.2,9185,51.64942842,44.02300876,-96.25864868
27119,Polk County,Minnesota,MN,15967,15624,38.7,31591,49.45712386,47.77386177,-96.40187411
27121,Pope County,Minnesota,MN,5562,5418,45.9,10980,49.3442623,45.58600155,-95.4445026
27123,Ramsey County,Minnesota,MN,263843,277650,34.9,541493,51.27490106,45.01705737,-93.09961132
27125,Red Lake County,Minnesota,MN,2034,1974,42.5,4008,49.25149701,47.87168987,-96.09534974
27127,Redwood County,Minnesota,MN,7719,7612,43.1,15331,49.65103385,44.40366443,-95.25383934
27129,Renville County,Minnesota,MN,7495,7226,44.3,14721,49.08633924,44.72681384,-94.94711956
27131,Rice County,Minnesota,MN,33580,32185,36.5,65765,48.93940546,44.35425702,-93.29668219
27133,Rock County,Minnesota,MN,4625,4788,40.9,9413,50.86582386,43.67469049,-96.25320594
27135,Roseau County,Minnesota,MN,8003,7459,41.4,15462,48.24084853,48.77511409,-95.81083396
27137,St. Louis County,Minnesota,MN,100487,99593,41.1,200080,49.77658936,47.60315654,-92.47063162
27139,Scott County,Minnesota,MN,71406,71966,36.1,143372,50.19529615,44.64846543,-93.53589331
27141,Sherburne County,Minnesota,MN,47673,45558,35.8,93231,48.86572063,45.4439426,-93.77458965
27143,Sibley County,Minnesota,MN,7570,7342,41.6,14912,49.23551502,44.57949766,-94.23212717
27145,Stearns County,Minnesota,MN,78931,77888,34.3,156819,49.66745101,45.55214395,-94.61301735
27147,Steele County,Minnesota,MN,18171,18505,38.9,36676,50.45533864,44.02234102,-93.22604753
27149,Stevens County,Minnesota,MN,4910,4874,33.3,9784,49.81602617,45.58612258,-96.00030566
27151,Swift County,Minnesota,MN,4726,4685,44,9411,49.7821698,45.28268658,-95.68144096
27153,Todd County,Minnesota,MN,12563,11877,44,24440,48.59656301,46.07061358,-94.89759096
27155,Traverse County,Minnesota,MN,1644,1693,48.4,3337,50.73419239,45.77217847,-96.47159116
27157,Wabasha County,Minnesota,MN,10779,10721,45.2,21500,49.86511628,44.28429393,-92.23027086
27159,Wadena County,Minnesota,MN,6727,6919,41.5,13646,50.70350286,46.58576477,-94.96939499
27161,Waseca County,Minnesota,MN,9000,9809,40.2,18809,52.15056622,44.02211443,-93.5872685
27163,Washington County,Minnesota,MN,125332,127985,39.3,253317,50.52365218,45.03869826,-92.88393502
27165,Watonwan County,Minnesota,MN,5408,5565,40.9,10973,50.71539233,43.97843767,-94.61407412
27167,Wilkin County,Minnesota,MN,3215,3128,44.4,6343,49.31420464,46.35706126,-96.46832595
27169,Winona County,Minnesota,MN,25191,25656,34.8,50847,50.45725412,43.98684965,-91.77915639
27171,Wright County,Minnesota,MN,66913,65832,36.6,132745,49.59282836,45.17394987,-93.96305477
27173,Yellow Medicine County,Minnesota,MN,5056,4812,42.3,9868,48.76368058,44.71624862,-95.86836214
28001,Adams County,Mississippi,MS,16217,15330,41,31547,48.59416109,31.48288992,-91.35354065
28003,Alcorn County,Mississippi,MS,18287,18893,39.7,37180,50.81495428,34.88081004,-88.58026289
28005,Amite County,Mississippi,MS,6007,6461,46.5,12468,51.82066089,31.17442643,-90.80441712
28007,Attala County,Mississippi,MS,8826,9755,39.7,18581,52.49986545,33.08627828,-89.58150817
28009,Benton County,Mississippi,MS,4122,4131,40.4,8253,50.05452563,34.8172935,-89.18846406
28011,Bolivar County,Mississippi,MS,15365,17227,35.2,32592,52.85652921,33.79558181,-90.88036126
28013,Calhoun County,Mississippi,MS,6991,7580,40.8,14571,52.02113788,33.93646015,-89.33645597
