PropertyID,SaleDollarCnt,TransDate,censusblockgroup,ZoneCodeCounty,Usecode,BedroomCnt,BathroomCnt,FinishedSquareFeet,GarageSquareFeet,LotSizeSquareFeet,StoryCnt,BuiltYear,ViewType,Latitude,Longitude,BGMedHomeValue,BGMedRent,BGMedYearBuilt,BGPctOwn,BGPctVacant,BGMedIncome,BGPctKids,BGMedAge,Prediction
48899567,485000,6/6/2015,530330219035,RSA 6,9,5,2.5,2100,550,7200,1,1966,,47722196,-122186953,380500,997,1968,0.517,0.073,42670,0.2111,30.4,505754.70781089785
48900793,242000,4/23/2015,530330304033,R4,9,3,3,1690,220,7292,1,1985,,47263932,-122302525,231600,,1988,0.9856,0.0481,89115,0.3737,41.3,266799.0371670665
48901722,275000,7/18/2015,530330293052,SR6,9,3,1.75,1140,340,7990,1,1983,,47417532,-122200820,303200,528,1988,0.3846,0,35703,0.4802,26.4,
48902424,808000,7/8/2015,530330224005,RS 5.0,9,4,1.75,2070,,5610,1,1923,78,47679139,-122208716,638000,1440,1997,0.5925,0,109306,0.4263,38.5,734869.4151266041
48902892,450000,4/3/2015,530330224001,RS 8.5,9,3,1.75,1390,,11700,1,1966,78,47700119,-122191616,395500,1311,1987,0.5815,0.0975,115139,0.3122,35.5,
48903026,360000,8/7/2015,530330226042,RSX 7.2,9,2,1,720,,6600,1,1936,,47670504,-122184566,396900,1252,1974,0.6339,0,75250,0.3716,32.2,
48903688,650000,6/6/2015,530330322122,R6P,9,4,2.25,2290,510,8746,2,1985,,47564461,-122018701,566800,,1985,0.9391,0.0849,150852,0.4261,41.7,760261.6883293812
48903913,640000,8/4/2015,530330322123,R6P,9,4,4,2730,520,7771,2,1989,,47569102,-122012368,540700,,1987,0.9248,0,137132,0.6158,36.9,892175.696971315
48904029,543000,7/7/2015,530330322113,R6P,9,2,2.5,1880,460,5203,2,1987,,47573013,-122016387,478600,2001,1986,0.8967,0,97344,0.4905,40.4,780217.4341728318
48905100,527000,6/19/2015,530330322124,R6P,9,4,2.25,1770,400,3655,2,1994,,47570196,-122004072,406400,1377,1995,0.6405,0.041,89750,0.4149,30.4,615516.8477207454
48905108,517500,4/17/2015,530330322124,R6P,9,4,3,1520,400,3370,2,1994,,47569618,-122003676,406400,1377,1995,0.6405,0.041,89750,0.4149,30.4,722239.2234449899
48905125,520555,7/30/2015,530330322124,R6P,9,3,3,1860,420,3895,2,1994,,47569238,-122005852,406400,1377,1995,0.6405,0.041,89750,0.4149,30.4,654195.3314072285
48905257,628000,9/19/2015,530330322124,R6P,9,4,3,2220,570,5000,2,1994,,47570108,-122006518,406400,1377,1995,0.6405,0.041,89750,0.4149,30.4,840042.2711598105
48905402,600000,9/24/2015,530330005003,SF 7200,9,5,1.75,2150,280,9425,1,1951,,47714444,-122363430,486200,,1956,0.9036,0.0351,108875,0.2677,47.1,575559.6734323347
48906054,400000,8/6/2015,530330003001,SF 7200,9,3,1,1300,,7247,1,1950,,47727059,-122329839,336900,1094,1953,0.5413,0.0575,55417,0.2894,42.2,
48906680,475000,5/15/2015,530330093003,SF 5000,9,4,1.5,1650,230,4037,2,1930,79,47564849,-122318126,373000,728,1948,0.6693,0.0829,62054,0.1731,42.9,943946.2840450661
48906931,392400,4/24/2015,530330204011,R6,9,5,3,2520,,27951,2,1970,,47773131,-122318042,242000,1071,1974,0.4891,0,50596,0.2261,40,574558.3653810502
48906981,250000,8/6/2015,530330204012,R6,9,1,1,840,,14292,1,1950,,47772545,-122321547,343400,,1955,0.9257,0.1965,82344,0.3529,46.1,
48907292,270000,9/4/2015,530330205006,R6,9,3,1,830,,6658,1,1949,,47767070,-122316902,286600,1149,1957,0.748,0,72273,0.14,50.7,
48907547,237500,6/10/2015,530330312042,RA5,9,4,1,1440,,12870,1,2014,,47316583,-122128408,400900,,1987,0.9681,0.0987,100172,0.247,44.7,
48907876,552750,8/29/2015,530330224002,RS 7.2,9,4,2,1730,340,10800,1,1976,,47687201,-122195842,614200,1637,1973,0.8394,0,111875,0.4085,40.1,579604.2422799726
48908166,425000,7/23/2015,530330260013,R6P,9,2,1.75,2390,,12194,1,1946,79,47496556,-122234643,294900,1679,1963,0.9112,0,87756,0.4058,46.3,413033.79805378563
48908520,360000,8/14/2015,530330214002,R6,9,2,1,770,,9477,1,1948,,47744820,-122297612,428400,1423,1956,0.801,0.0119,87933,0.3516,45.4,
48909157,376000,5/16/2015,530330117001,SF 5000,9,3,2,2100,,5000,1,1959,,47526322,-122281437,355700,532,1975,0.4252,0,31280,0.4551,28.4,387978.60267668945
48909441,435000,7/11/2015,530330299012,R6,9,3,2,1822,440,31465,2,1985,244,47327165,-122285438,288800,1435,1987,0.8442,0.038,68200,0.4977,38.8,255068.02101475748
48909706,570000,7/18/2015,530330215001,RS 9600,9,4,2.5,2510,520,9850,1,1970,,47776862,-122281770,421000,1135,1971,0.9197,0,118988,0.3546,43.2,581204.2449744577
48909963,700000,5/23/2015,530330215003,RS 20000,9,4,3.25,2810,,20136,2,2007,,47761973,-122273894,495200,888,1962,0.8656,0.0912,115000,0.2908,51.5,988465.8130804478
48910141,577500,7/18/2015,530330215003,RS 15000,9,4,2.5,2420,260,15003,2,1999,,47757744,-122281123,495200,888,1962,0.8656,0.0912,115000,0.2908,51.5,846650.5010868086
48910991,500000,5/30/2015,530330214003,RS 15000,9,3,3,1930,,13560,2,1940,,47758255,-122296650,414400,1337,1972,0.906,0.097,112337,0.2685,46.4,603423.26221789
48911997,420000,6/2/2015,530330216004,R6,9,3,2,1610,,14046,2,1988,,47770422,-122263632,489700,953,1976,0.6761,0,100179,0.3553,46.5,377332.00270462455
48912664,445000,7/28/2015,530330233002,R5,9,3,1,1260,,6650,1,1957,,47601249,-122125021,414300,1781,1957,0.8482,0,86399,0.1181,36.4,
48912667,565000,7/9/2015,530330233002,R5,9,4,2,1770,,6650,1,1958,,47601172,-122124158,414300,1781,1957,0.8482,0,86399,0.1181,36.4,556653.8453015895
48912827,412000,4/18/2015,530330233002,R5,9,3,2,1320,440,8000,1,1957,,47602743,-122121810,414300,1781,1957,0.8482,0,86399,0.1181,36.4,
48912982,554000,4/17/2015,530330233001,R5,9,3,1.75,1910,800,9001,1,1957,,47603652,-122119045,453500,,1965,0.9432,0,109861,0.3552,43,547828.3558117247
48913449,540000,8/28/2015,530330232022,R5,9,3,2,1300,500,9655,1,1958,,47609619,-122122516,422800,1071,1960,0.664,0.0139,84044,0.5191,35.1,
48913924,625000,9/9/2015,530330231003,R5,9,4,3,2870,,15091,1,1960,82,47614365,-122117550,643200,1566,1967,0.8854,0.0972,115625,0.4618,41.8,647753.3279473154
48914921,520000,9/18/2015,530330232011,R5,9,4,2.25,1800,480,9990,1,1960,,47612073,-122133103,373000,1329,1970,0.6138,0.1129,68409,0.2589,41.5,527990.8304762943
48916557,502500,9/2/2015,530330316012,RA5,9,3,2,1770,,18890,2,1958,78,47323821,-122080050,385700,,1975,0.9375,0.0349,99583,0.4278,39.7,240120.67164541676
48916859,1400000,5/2/2015,530330323261,RA2.5,9,4,4,4380,1280,66613,2,1993,,47727911,-122048124,801500,,1988,1,0.0681,150208,0.3978,49,1072177.9328212508
48918053,265000,7/1/2015,530330119002,SF 5000,9,2,1,960,,6050,1,1944,,47500403,-122241075,270000,917,1951,0.7085,0,57218,0.2982,43.8,
48918985,479801,9/9/2015,530330008002,SF 7200,9,3,1,1130,260,9540,1,1950,,47711582,-122282509,399400,1288,1958,0.7413,0.0774,84167,0.2605,41.9,
48920144,805000,4/9/2015,530330054003,SF 5000,9,3,2,1080,200,3200,1,1926,78,47650328,-122338499,366500,997,1958,0.3497,0.0565,54523,0.1048,31.3,
48920257,620000,5/2/2015,530330050001,SF 5000,9,4,3,1890,40,4300,2,1918,,47664853,-122336709,534700,1058,1939,0.3783,0.0639,84318,0.2166,36,685080.0670308834
48920292,705000,6/13/2015,530330050001,SF 5000,9,3,2,1390,,5000,1,1949,,47663797,-122337900,534700,1058,1939,0.3783,0.0639,84318,0.2166,36,
48920997,750000,6/16/2015,530330235002,R3.5,9,5,2.25,1970,590,9996,1,1962,,47586641,-122173079,475500,1173,1966,0.6163,0.1004,82200,0.1581,32.3,704438.2473595259
48921196,605000,4/22/2015,530330247023,R6,9,5,4,3060,440,8862,2,1989,,47532190,-122184531,558300,1361,1992,0.8453,0,134949,0.3641,43,1347694.635402232
48921277,2918000,5/30/2015,530330241003,R1,9,4,4,4830,560,15502,1,2007,82,47624256,-122217429,1000001,2001,1967,0.8813,0.0533,235875,0.499,40.5,2993335.525219814
48921473,600000,4/18/2015,530330247023,R6,9,4,3,2420,700,7744,2,1994,,47534003,-122179760,558300,1361,1992,0.8453,0,134949,0.3641,43,621260.4937150613
48921818,335000,5/7/2015,530330320112,R6,9,3,3,1870,440,5876,2,1986,,47377883,-122045128,342600,1580,1992,0.9315,0.0459,103984,0.3778,42.7,376410.1533195979
48922411,217950,8/29/2015,530330304015,R4,9,3,3,1790,,11487,1,1957,,47279135,-122298012,250400,1161,1985,0.638,0.0729,82933,0.4065,32.6,233324.2543678671
48922972,324900,4/25/2015,530330310001,R7,9,3,3,2080,490,9740,2,1988,,47260981,-122218770,302400,,1994,1,0.0908,104899,0.4023,43.3,303097.91531824117
48923170,337500,9/5/2015,530330310001,R7,9,4,4,2530,480,14307,2,1990,,47259037,-122215718,302400,,1994,1,0.0908,104899,0.4023,43.3,384971.39112333517
48923305,328000,9/16/2015,530330310001,R7,9,4,3,2060,570,6506,2,1994,,47258741,-122212275,302400,,1994,1,0.0908,104899,0.4023,43.3,363942.72598542256
48923313,384995,8/22/2015,530330310001,R7,9,5,3,2570,640,7332,2,1995,,47260573,-122209850,302400,,1994,1,0.0908,104899,0.4023,43.3,458600.70781699184
48923733,878000,7/11/2015,530330250035,R5,9,4,2.5,2620,770,7847,2,1992,78,47551581,-122119407,738600,1372,1994,0.4281,0.0574,94838,0.3063,33,765744.0779355147
48923876,1763700,8/19/2015,530330250034,R5,9,4,3.25,4206,820,8574,1,1998,82,47551102,-122113276,694000,,1994,0.875,0.0597,162692,0.2705,46.7,1806583.8523020435
48924533,1388800,5/23/2015,530330246021,R9.6,9,4,2.5,3360,770,11271,2,1988,244,47534708,-122231434,890600,,1975,0.959,0,143622,0.4669,49,1601310.377687171
48925284,1085000,4/30/2015,530330246012,R15,9,5,3,3650,,13068,1,1976,,47545830,-122231414,834400,,1972,0.938,0.0292,134605,0.4229,40.5,1169988.424898473
48925892,805000,7/18/2015,530330102001,SF 5000,9,4,2.5,3110,620,4800,2,2006,,47559093,-122271077,475600,1477,1946,0.8713,0.0556,110227,0.2757,43,1756937.972611773
48926340,335000,5/16/2015,530330301006,RS15.0,9,3,2,1410,,44866,1,1985,,47327284,-122369357,316400,,1973,0.8947,0.0714,74257,0.3745,47.1,
48927997,599900,7/1/2015,530330052003,SF 5000,9,3,1,1550,200,4000,2,1928,,47656238,-122324880,472500,1180,1951,0.4721,0,45331,0.1676,31.7,408757.460375033
48928151,550000,4/17/2015,530330203002,MUR45,9,4,2.5,1670,460,5116,2,1999,,47766631,-122330171,314800,,1962,0.8874,0,74766,0.3333,36.2,702824.2054172287
48928733,899900,9/11/2015,530330041005,SF 5000,9,2,1.75,1810,240,5280,1,1947,,47660421,-122283112,883400,1020,1953,0.564,0,59219,0.4064,34.7,808636.2290684243
48929380,3000000,7/1/2015,530330041006,SF 9600,9,4,3.5,6100,240,21786,3,2003,82,47654671,-122274208,1000001,1415,1939,0.8323,0.033,190417,0.382,37.7,3227535.99248709
48929932,240000,7/18/2015,530330300053,RS7.2,9,3,2,1250,500,7210,1,1966,,47341132,-122306786,200400,804,1969,0.3902,0.1305,45382,0.4518,29,
48930069,372000,4/7/2015,530330292041,SR6,9,4,3,2520,580,9604,2,1990,,47389292,-122216347,290500,892,1986,0.1518,0.0735,44326,0.5083,26,434479.024075655
48930129,681000,6/6/2015,530330098005,SF 5000,9,4,1.5,1880,200,4963,2,1931,,47572552,-122385350,433300,928,1961,0.4585,0.0625,48556,0.2813,34.1,546470.8058876422
48930596,724950,6/17/2015,530330068002,SF 5000,9,3,1,1500,200,2400,2,1900,,47633335,-122361959,667000,1204,1939,0.4334,0.0556,89625,0.317,34.2,
48931283,137000,9/1/2015,530330312063,R7,9,2,1,750,,2808,1,1969,,47316625,-122183036,139300,914,1989,0.5809,0.0392,44301,0.4054,28,
48931816,543500,7/7/2015,530330324012,R4,9,4,2.5,2040,590,17469,2,1997,246,47738043,-121955587,381600,1288,1995,0.7779,0.0015,91969,0.4307,37.9,477178.599003659
48931838,581000,7/2/2015,530330004011,SF 7200,9,3,3,2550,,7560,2,2006,,47733138,-122352654,225000,857,1997,0.1978,0.1926,30176,0.2445,36.3,660336.4690309897
48932349,660000,7/15/2015,530330323113,RA5,9,4,2.5,2710,720,36990,2,1999,,47763972,-122053033,517300,,1987,0.9061,0.0571,118286,0.3061,46.8,537310.1954162132
48934042,1220000,5/23/2015,530330116001,SF 7200,9,4,3,2950,560,6966,3,2001,82,47536724,-122381608,452300,1314,1943,0.7615,0.0353,96806,0.4096,38.8,859347.3134659411
48935658,230000,4/1/2015,530330296015,SR6,9,3,2.25,1490,500,8722,2,1997,,47364793,-122185315,246900,1223,1995,0.8949,0.1029,87273,0.4713,26.6,
48935735,2099990,7/18/2015,530330240001,R4,9,4,3.25,3720,660,9123,2,2015,,47621745,-122193375,603900,1623,1974,0.4707,0.1026,96985,0.2558,36.9,1368145.155103089
48936335,459000,4/11/2015,530330115002,SF 7200,9,4,2,2360,,7080,1,1925,,47526134,-122375651,353900,871,1952,0.7639,0.0855,77228,0.3148,38.8,432618.0059586856
48936338,465000,9/1/2015,530330115002,SF 7200,9,3,2,1530,300,7080,1,1952,,47525970,-122375652,353900,871,1952,0.7639,0.0855,77228,0.3148,38.8,440964.4673805991
48937196,289950,5/2/2015,530330303052,RS7.2,9,4,3,2190,240,6906,1,1977,,47319014,-122373428,226200,1129,1977,0.8371,0.0587,48383,0.2496,39.4,306784.33545224613
48938168,348000,5/22/2015,530330298012,R4,9,3,2.5,2430,700,6045,2,1998,,47355199,-122278372,358600,752,1977,0.564,0.069,85536,0.1414,50.3,372819.8516347949
48939903,600000,5/28/2015,530330031005,SF 5000,9,3,2.25,1650,220,4000,1,1949,,47689116,-122396082,507600,1399,1946,0.9303,0.0284,121094,0.3258,42.6,579751.5127054788
48940264,829549,5/16/2015,530330243002,R8.4,9,4,2.75,2660,,10664,1,1963,,47579195,-122230670,588400,1575,2001,0.3715,0.0988,83417,0.1473,42.3,871035.0454449521
48940916,626000,7/10/2015,530330097021,SF 5000,9,3,1.5,1440,220,5750,1,1949,,47576773,-122390372,418400,1670,1950,0.848,0.0839,138208,0.4912,40.5,
48941146,560000,6/5/2015,530330097024,SF 5000,9,2,1,1300,,6731,1,1950,,47569664,-122395167,438100,,1953,0.8971,0,92143,0.4569,44.3,
48941318,920000,8/27/2015,530330064001,SF 5000,9,3,3,2050,360,3300,2,1997,,47626123,-122297732,619900,1115,1939,0.7572,0.0626,130987,0.2895,38.8,995452.4285781123
48943199,905000,7/29/2015,530330056005,SF 5000,9,3,1.5,2710,180,6090,2,1937,78,47637092,-122396000,613200,,1941,0.9465,0,121308,0.3208,43.2,609831.6883192686
48943364,1191466,7/17/2015,530330057002,SF 5000,9,4,3,2850,,6800,2,2002,78,47643646,-122395227,611700,1766,1945,0.7057,0,104013,0.4553,33.2,1199570.601640063
48943716,580000,6/6/2015,530330247022,R5,9,5,2.25,2480,510,10224,2,1967,,47545374,-122177499,458300,1964,1971,0.8109,0,103425,0.3483,50.2,686327.6187610265
48944006,250000,7/3/2015,530330301004,RS9.6,9,3,1.75,1100,440,14250,1,1979,,47332131,-122344599,347800,,1966,0.9019,0.3249,103810,0.3832,40.7,
48945464,525000,8/1/2015,530330222012,RSA 6,9,4,3,1540,500,8743,1,1976,,47721692,-122222658,368800,1611,1967,0.8978,0,65658,0.365,31.9,540897.7868147858
48945477,300000,7/1/2015,530330222012,RSA 6,9,3,2.25,1440,290,8519,1,1976,,47722644,-122222092,368800,1611,1967,0.8978,0,65658,0.365,31.9,
48945684,1180000,6/2/2015,530330020003,SF 5000,9,5,3.5,3600,610,6380,2,2006,,47692837,-122316430,483900,1285,1945,0.8223,0.0528,81250,0.3554,37.5,1453413.5194990595
48946185,450000,4/28/2015,530330020001,SF 5000,9,2,1,810,,4368,1,1958,,47691533,-122311879,382700,1160,1972,0.5087,0.1183,53958,0.1953,45.5,
48946689,564000,4/18/2015,530330020002,SF 5000,9,5,3,2140,220,8700,1,1962,79,47696946,-122310048,421000,895,1950,0.5153,0.0188,75227,0.2682,36.1,569249.2799019295
48947555,330000,5/28/2015,530330256023,R4,9,3,2.25,1480,290,9600,2,1968,,47476924,-122146494,395500,1750,2002,0.9431,0.0409,125000,0.4739,36,
48948122,315000,9/1/2015,530330319061,RA2.5,9,3,2.25,1900,600,30200,1,1979,,47458542,-122086037,283800,2001,1989,0.8324,0,109135,0.2878,40.1,335095.6791265361
48948987,700000,5/30/2015,530330320033,RA5,9,3,2.75,3740,710,107593,2,1988,,47390950,-121984852,466100,,1980,1,0.0775,103565,0.4261,41.6,798333.4197863652
48948994,570000,8/1/2015,530330320033,RA5,9,4,3,3250,750,152024,2,1988,,47394176,-121988406,466100,,1980,1,0.0775,103565,0.4261,41.6,566700.4635552346
48949052,244990,8/1/2015,530330256021,R4,9,2,1,990,,8027,1,1943,,47477033,-122176272,350000,,1983,0.9629,0,90391,0.388,35.8,
48949108,221000,9/29/2015,530330256021,R4,9,2,1,800,,7269,1,2006,,47476657,-122174209,350000,,1983,0.9629,0,90391,0.388,35.8,
48949427,382880,5/16/2015,530330256022,R4,9,3,2,1620,480,9566,1,1968,,47473975,-122145977,332900,,1972,0.9254,0.0617,109500,0.4934,35.2,372573.82152266055
48949731,389950,6/27/2015,530330301004,RS9.6,9,4,2.5,2140,480,9600,1,1966,78,47333210,-122336095,347800,,1966,0.9019,0.3249,103810,0.3832,40.7,381817.49318482185
48950124,210000,5/29/2015,530330268011,R6,9,3,1,1620,280,8690,1,1954,,47509224,-122343744,234900,1308,1955,0.7481,0.1007,70559,0.3206,38.4,242742.4555215459
48950635,530000,5/1/2015,530330301003,RS9.6,9,4,2.75,2560,610,14161,1,1966,82,47337548,-122323207,380800,1339,1970,0.9309,0.1227,77813,0.2122,51.3,506909.68711129425
48950761,818000,8/18/2015,530330301001,RS9.6,9,2,3,3620,550,20380,1,1977,82,47343054,-122326873,432500,,1966,0.9049,0,79205,0.2918,57.8,794458.1011704709
48950784,580168,9/17/2015,530330301001,RS9.6,9,3,3,3670,620,12090,2,1973,82,47341379,-122324188,432500,,1966,0.9049,0,79205,0.2918,57.8,597342.4965447378
48953310,342800,7/1/2015,530330319035,RA5,9,3,1,1010,310,9514,1,1969,78,47493635,-122103334,263100,972,1971,0.7853,0,59763,0.3431,32.6,
48953693,275000,8/29/2015,530330287003,RS7200,9,2,1,1040,240,9671,1,1955,,47425760,-122327844,265800,,1958,0.9242,0.0549,80691,0.3113,40.3,
48954863,460000,7/10/2015,530330218041,R 8400,9,4,2.5,2330,570,9000,1,1960,,47767765,-122199340,413400,1164,1975,0.731,0,93792,0.3647,35.8,475540.5692078773
48955277,345500,7/25/2015,530330293054,SR6,9,4,2.5,1830,450,4504,2,1999,78,47422138,-122205568,292000,1602,1969,0.7888,0,123839,0.3944,38.6,468778.5040595344
48955455,248000,5/1/2015,530330321032,SFD,9,2,1,770,,8600,1,1914,,47532466,-122030619,378000,988,1977,0.4953,0.1585,47394,0.3186,41.5,
48956117,2150000,6/13/2015,530330243004,R9.6,9,4,2.5,3680,860,26453,2,2000,,47583703,-122241389,538600,1005,1971,0.6684,0.1002,60048,0.0786,57.1,348754.53900029056
48956250,1650000,6/20/2015,530330063002,SF 7200,9,4,4,3240,440,8400,2,1925,82,47631651,-122280915,1000001,1730,1961,0.659,0.1825,113750,0.1911,59.2,1180474.481802833
48956376,1385000,8/1/2015,530330063002,SF 7200,9,3,4,2280,380,7200,2,1948,82,47629570,-122283700,1000001,1730,1961,0.659,0.1825,113750,0.1911,59.2,1044622.217463557
48956626,2595000,7/16/2015,530330063003,SF 5000,9,5,4.75,6220,,6000,3,2008,,47632565,-122285039,1000001,1230,1949,0.5933,0.0775,155357,0.2239,38.8,3813848.770201304
48957340,1100000,8/29/2015,530330078002,SF 5000,9,3,2,1590,,5290,2,1905,79,47612543,-122283026,694800,1403,1939,0.8308,0,168229,0.34,43.2,510186.21683856554
48957598,456000,6/23/2015,530330021001,SF 5000,9,1,1,790,,6120,1,1932,,47691144,-122293633,459200,1203,1950,0.8136,0.0526,102738,0.362,40.6,
48957999,251100,6/12/2015,530330113003,SF 5000,9,2,1,740,,5080,1,1942,,47522658,-122349654,276900,,1949,0.891,0.239,59009,0.3654,38.6,
48959404,358900,7/2/2015,530330093003,SF 5000,9,2,1,940,,5250,1,1932,78,47582837,-122316960,373000,728,1948,0.6693,0.0829,62054,0.1731,42.9,
48960044,259000,4/17/2015,530330295023,SR6,9,3,2,1390,440,7120,1,1988,,47378579,-122178980,261500,,1987,0.8972,0.1743,90781,0.5417,30.8,
48960489,555000,7/9/2015,530330022001,SF 7200,9,2,1.75,1510,600,7930,1,1969,,47700903,-122281717,496600,1516,1963,0.8907,0.0581,84135,0.4832,41.1,554276.1328000206
48960844,265854,7/14/2015,530330294053,SR6,9,3,2.25,1660,480,7070,1,1982,,47402492,-122185296,265600,,1989,0.9079,0.1197,81842,0.2675,44.2,284825.8057383463
48961144,479000,4/15/2015,530330222023,RSA 6,9,4,3,2050,240,6705,1,1973,,47724185,-122217450,366900,1699,1973,0.8629,0.0633,95100,0.4035,39.6,498926.9935483749
48961290,550000,6/6/2015,530330228022,R4,9,3,1.75,2120,200,10680,1,1979,79,47660996,-122127887,402400,1679,1976,0.7472,0.0344,117652,0.4587,38.3,574956.7807179479
48961450,840000,8/29/2015,530330234042,SFSL,9,4,3,2410,480,13005,2,2004,,47561541,-122083959,585600,,1978,0.953,0.0658,148036,0.3718,40.7,783400.2593177289
48962047,675000,4/9/2015,530330234042,SFSL,9,4,3,2370,480,9679,2,1984,,47563075,-122085302,585600,,1978,0.953,0.0658,148036,0.3718,40.7,924767.560398958
48962103,530000,6/20/2015,530330234042,SFSL,9,3,2.5,1920,440,13929,2,1980,,47561066,-122088105,585600,,1978,0.953,0.0658,148036,0.3718,40.7,338663.73379833
48962104,582000,8/5/2015,530330234042,SFSL,9,3,3,1870,490,9167,2,1980,,47561092,-122087779,585600,,1978,0.953,0.0658,148036,0.3718,40.7,669776.0209949542
48962297,325000,4/23/2015,530330293031,R8,9,3,2,2920,530,10573,1,1964,,47442910,-122194635,266700,1236,1964,0.7062,0,81591,0.2966,28.9,348474.7265997831
48962789,1550000,4/29/2015,530330246022,R15,9,4,5,5280,760,17677,2,1978,78,47532295,-122238138,946900,,1976,0.9901,0.0485,189306,0.4272,43,2372819.2203814154
48963082,1625000,5/29/2015,530330244001,R15,9,3,2.25,3080,100,11630,2,1976,244,47585230,-122223502,697900,2001,1995,0.5759,0,84375,0.1185,70.2,517229.114251605
48963878,825000,7/18/2015,530330243003,R8.4,9,5,2.75,2590,340,8074,1,1964,78,47579183,-122233802,901100,,1965,0.9585,0.1074,146000,0.3797,40.4,863410.3311316734
48963914,1228000,9/3/2015,530330243003,R9.6,9,3,3,3100,620,11067,3,1989,244,47577194,-122232717,901100,,1965,0.9585,0.1074,146000,0.3797,40.4,1100754.1911098077
48964048,1110000,5/27/2015,530330245001,R8.4,9,5,5,3250,500,9185,1,1972,78,47571329,-122212603,954000,2001,1972,0.81,0.0733,147844,0.4896,42.3,1381135.348478479
48964546,267000,6/18/2015,530330317043,SR6,9,3,1.75,1610,480,6043,1,1985,,47357057,-122158537,308500,998,1995,0.8135,0.0847,83958,0.4446,35,284586.9233418637
48964562,249000,4/24/2015,530330317043,SR6,9,3,2,1360,400,6082,1,1994,,47357689,-122159819,308500,998,1995,0.8135,0.0847,83958,0.4446,35,
48964682,285000,5/9/2015,530330317043,SR6,9,3,3,1620,460,5195,2,1992,,47354855,-122156131,308500,998,1995,0.8135,0.0847,83958,0.4446,35,407601.67341666017
48965440,459950,4/17/2015,530330317035,SR4.5,9,4,2,2760,520,21465,1,1979,79,47381776,-122164923,400800,,1978,0.9023,0,134167,0.1635,48.7,458518.3577474034
48965574,540000,6/17/2015,530330317035,SR4.5,9,5,2.75,4270,,14000,1,1975,246,47379411,-122160448,400800,,1978,0.9023,0,134167,0.1635,48.7,573037.8193484753
48965669,333000,8/11/2015,530330294062,SR6,9,4,1.75,2000,770,28130,1,1969,,47391166,-122178424,284500,1553,1985,0.8144,0.0321,90223,0.4486,35,333482.80712487234
48966777,475000,8/22/2015,530330202003,R6,9,4,3,2210,460,8650,1,1965,,47777095,-122372749,394300,916,1967,0.6766,0.1061,81813,0.2047,55.8,492501.0707245492
48967218,599900,9/15/2015,530330250051,R6,9,4,2.5,2330,590,7661,2,1989,,47526079,-122161457,723800,2001,2002,0.9733,0.0142,167240,0.4985,39.1,459081.3748370809
48967234,706000,4/25/2015,530330250051,R6,9,5,2.5,2890,590,15891,2,1990,,47528575,-122160214,723800,2001,2002,0.9733,0.0142,167240,0.4985,39.1,998268.9623822784
48968626,532000,5/15/2015,530330321021,RA5,9,3,2.25,1910,310,35015,1,1977,,47467138,-122006315,512200,1413,1980,0.949,0.0323,105250,0.3779,45,514793.9775597464
48968749,585000,4/14/2015,530330321024,RA5,9,4,4,3410,480,34939,2,1992,79,47458977,-122003329,490000,,1975,0.9416,0.0191,109620,0.2354,52.5,847198.354047529
48968933,279900,6/13/2015,530330294062,SR4.5,9,3,2,1600,400,7800,1,1978,,47394825,-122169019,284500,1553,1985,0.8144,0.0321,90223,0.4486,35,290944.2790931706
48970466,825000,4/16/2015,530330250034,SFS,9,4,3,3010,730,7390,2,1996,246,47550708,-122099992,694000,,1994,0.875,0.0597,162692,0.2705,46.7,1390980.8016344607
48970478,818000,6/17/2015,530330250034,SFS,9,4,2.5,3010,750,7316,2,1995,246,47548978,-122099739,694000,,1994,0.875,0.0597,162692,0.2705,46.7,1160538.1290024358
48970527,965000,4/15/2015,530330250034,SFS,9,4,2.5,3420,842,9575,2,1994,79,47552723,-122095449,694000,,1994,0.875,0.0597,162692,0.2705,46.7,977819.8757568183
48970809,6700000,9/1/2015,530330239001,R2.5,9,6,7,10740,1350,29347,2,2007,78,47601734,-122213247,825000,1080,1977,0.2532,0.0619,65466,0.3074,35.3,5647920.308884095
48971290,600000,7/11/2015,530330221023,R4,9,3,1.5,2010,290,17285,1,1958,,47746021,-122233967,358500,1220,1981,0.8345,0.0821,99740,0.264,37.5,567151.8292063192
48971690,325000,7/3/2015,530330316031,R4,9,4,2.25,2090,580,9610,1,1995,,47328545,-122004564,266700,523,1997,0.815,0.0596,90250,0.5933,27.9,353026.7783130235
48973011,385000,5/13/2015,530330093003,SF 5000,9,3,1,810,,4600,1,1918,79,47571229,-122316412,373000,728,1948,0.6693,0.0829,62054,0.1731,42.9,
48974665,340000,5/20/2015,530330327041,UR,9,3,1.75,1080,460,9480,1,1980,78,47478017,-121761202,400900,,1990,0.9218,0.095,132647,0.3704,43.8,
48975692,518000,4/16/2015,530330322032,R4,9,4,2,2560,370,15000,1,1974,,47595141,-122052685,558300,,1988,0.9526,0,141290,0.3039,40.8,605805.8939024404
48976474,200000,7/17/2015,530330314004,R2,9,2,1,1020,,6450,2,1928,79,47200813,-121997117,234600,677,1956,0.7315,0,59567,0.4137,41.4,
48976724,600000,5/13/2015,530330031001,SF 5000,9,2,1,1410,,4500,1,1939,,47688301,-122384031,482300,1661,1939,0.8437,0.1194,85781,0.2637,36.5,
