New_ID,date,year_month,byte_size,filetype,school_country,school_name,school_type,enrollment,first_subject_name,tag,page_count,hqd_score,is_mcq,top_keywords,language,course_id_,user_id_
8365,2017-10-13,2017-10,353151,docx,Canada,McGill University,HIGHER,40493.0,marketing,paper,2.0,0.95814,,0,english,1131,7365
8366,2018-02-26,2018-02,29424,docx,United States,University of Iowa,HIGHER,35671.0,political_science,paper,2.0,0.94619,,0,en,7311,7366
8367,2017-04-10,2017-04,12785,docx,United States,Virginia Tech,HIGHER,34947.0,biology,notes,1.0,0.93036,,0,english,7312,7367
8368,2017-02-22,2017-02,41643,docx,Singapore,SMa School of Management,HIGHER,15188.0,accounting,paper,25.0,0.97792,,0,indonesian,7313,7368
8369,2017-03-19,2017-03,26072,docx,Pakistan,"Quaid-i-Azam University, Islamabad",HIGHER,9700.0,management,paper,8.0,0.96243,,0,english,7314,7369
8370,2017-10-11,2017-10,17079,docx,United States,Houston Community College,HIGHER,69293.0,law,paper,4.0,0.95461,,0,english,7315,7370
8371,2017-10-26,2017-10,16795,docx,India,Ujjain Engineering College,HIGHER,15106.0,marketing,paper,3.0,0.97122,,0,spanish,7316,7371
8372,2018-01-16,2018-01,85535,docx,United States,DePaul University,HIGHER,27651.0,computer_science,assessment,6.0,0.95936,,1,english,7317,7372
8373,2017-07-30,2017-07,19278,docx,United States,"Baruch College, CUNY",HIGHER,22601.0,english,notes,2.0,0.94629,,1,english,764,7373
8374,2017-10-08,2017-10,8412,docx,United States,Florida State University,HIGHER,46686.0,health_science,paper,5.0,0.94468,,0,english,7318,2952
8375,2018-01-25,2018-01,436869,docx,Canada,McGill University,HIGHER,40493.0,accounting,paper,10.0,0.96019,,0,english,7319,7374
8376,2017-04-07,2017-04,3249978,pdf,Canada,Queen Elizabeth School,HIGH,15137.0,information_systems,assessment,34.0,0.8706799999999999,,1,french,7320,7375
8377,2017-11-13,2017-11,141937,docx,United States,American Military University,HIGHER,46420.0,information_systems,paper,2.0,0.95656,,1,english,2868,7376
8378,2017-11-17,2017-11,641136,pdf,Pakistan,"The Atlas College of Commerce, Mandi Bahauddin",HIGHER,15385.0,economics,assessment,18.0,0.95697,,1,english,7321,7377
8379,2018-01-28,2018-01,99906,docx,Kenya,Kenyatta University,HIGHER,71000.0,marketing,paper,3.0,0.91903,,1,english,7322,7378
8380,2016-11-08,2016-11,51034,docx,Philippines,University of the Philippines Visayas,HIGHER,4804.0,chemistry,assessment,7.0,0.96019,,0,english,7323,7379
8381,2017-02-19,2017-02,26833,docx,United States,San Joaquin Delta College,HIGHER,24988.0,biology,notes,9.0,0.96438,,0,english,7324,7380
8382,2017-10-25,2017-10,5070261,pdf,United States,"University of California, Berkeley",HIGHER,42684.0,biology,notes,29.0,0.93204,1.0,0,english,7325,7381
8383,2018-03-19,2018-03,18341,docx,United States,Capella University,HIGHER,37708.0,health_science,paper,5.0,0.96009,,1,en,7326,7382
8384,2018-03-14,2018-03,18459,docx,United States,Dallas Baptist University,TRADE,6326.0,management,paper,4.0,0.95661,,0,en,7327,7383
8385,2017-02-08,2017-02,93696,doc,United States,Michigan State University,HIGHER,55545.0,health_science,notes,13.0,0.96403,1.0,1,english,7328,7384
8386,2017-11-20,2017-11,70204,docx,United States,Aims Community College,HIGHER,7966.0,psychology,paper,1.0,0.9499,,1,english,7329,7385
8387,2016-11-22,2016-11,128471,pdf,United States,"University of California, Irvine",HIGHER,34754.0,chemistry,assessment,2.0,0.7855300000000001,,1,english,7330,7386
8388,2017-03-05,2017-03,35065,docx,United States,Florida International University,HIGHER,68005.0,computer_science,paper,3.0,0.92905,,0,english,7331,7387
8389,2018-03-23,2018-03,33227,docx,Canada,Seneca College,HIGHER,97500.0,business,paper,9.0,0.96496,,0,en,7332,7388
8390,2018-02-19,2018-02,118074,doc,United States,Florida International University,HIGHER,68005.0,medicine,assessment,8.0,0.95629,1.0,1,en,7333,7389
8391,2017-08-25,2017-08,127722,pdf,United States,Cornell University,HIGHER,22820.0,english,notes,1.0,0.81396,,0,english,7334,7390
8392,2017-03-18,2017-03,23061,docx,United States,University of St. Francis,HIGHER,5753.0,health_science,paper,6.0,0.96176,,0,english,7335,7391
8393,2017-04-11,2017-04,736,java,United States,John H. Francis Polytechnic High School,HIGH,3139.0,computer_science,assessment,1.0,0.91814,,0,english,7336,7392
8394,2018-03-08,2018-03,39936,doc,United States,Park University,HIGHER,11457.0,history,paper,1.0,0.82035,,0,en,7337,7393
8395,2017-12-14,2017-12,54015,pdf,United States,"University of California, San Diego",HIGHER,36785.0,computer_science,assessment,5.0,0.96229,,0,english,7338,7394
8396,2016-12-07,2016-12,3837619,docx,United States,North Lake College,HIGHER,19051.0,biology,assessment,4.0,0.97308,,0,english,7339,7395
8397,2017-12-19,2017-12,36864,doc,Lebanon,American University of Beirut,HIGHER,9408.0,business,assessment,1.0,0.92083,,1,english,7340,7396
8398,2017-06-25,2017-06,138068,docx,United States,"University of Colorado, Boulder",HIGHER,37921.0,economics,paper,3.0,0.96545,,1,english,7341,7397
8399,2017-08-21,2017-08,19833,docx,United States,Indiana Institute of Technology,HIGHER,6899.0,english,paper,9.0,0.96211,,0,english,7342,7398
8400,2017-12-28,2017-12,19832,docx,United Kingdom,Oxford University,HIGHER,9250.0,law,paper,4.0,0.95666,,0,english,7343,7399
8401,2017-10-09,2017-10,17484,docx,Mexico,Sonora Institute of Technology,TRADE,15446.0,arts_&_humanities,paper,3.0,0.96308,,0,spanish,7344,7400
8402,2017-12-14,2017-12,197477,pdf,United States,Florida Virtual High School,HIGH,215505.0,health_science,assessment,16.0,0.92876,,1,english,7345,7401
8403,2016-09-12,2016-09,146764,docx,United States,University of Texas,HIGHER,51832.0,business,paper,4.0,0.85464,,1,english,7346,7402
8404,2017-01-21,2017-01,60849,pdf,United States,Rockdale H S,HIGH,535.0,english,paper,4.0,0.88926,,0,english,7347,7403
8405,2018-03-10,2018-03,52736,doc,Hong Kong,City University of  Hong Kong,HIGHER,18042.0,philosophy,assessment,1.0,0.8276700000000001,,0,en,7348,7404
8406,2016-09-15,2016-09,15957,docx,United States,Iowa Lakes Community College,HIGHER,3044.0,business,paper,3.0,0.924,,1,english,7349,7405
8407,2017-11-13,2017-11,38460,docx,United States,Southern New Hampshire University,HIGHER,104068.0,accounting,paper,7.0,0.97279,,1,,7350,7406
8408,2018-01-28,2018-01,877079,pdf,Singapore,National University of Singapore,HIGHER,35908.0,economics,notes,2.0,0.96865,,1,english,7351,7407
8409,2016-08-10,2016-08,6458986,docx,United States,University Of Connecticut,HIGHER,32257.0,biology,notes,26.0,0.97091,,0,english,7352,7408
8410,2017-09-30,2017-09,15189,docx,United States,Butler Community College,HIGHER,12885.0,computer_science,paper,2.0,0.88525,,0,english,7353,7409
8411,2017-02-27,2017-02,19069,docx,Kenya,Jomo Kenyatta University of Agriculture and Technology,HIGHER,22000.0,psychology,paper,6.0,0.96461,,1,english,7354,7410
8412,2016-10-10,2016-10,16761,docx,United States,Truckee Meadows Community College,HIGHER,15893.0,biology,paper,2.0,0.95329,,0,english,7355,7411
8413,2018-01-15,2018-01,658596,docx,United States,New Jersey Institute Of Technology,HIGHER,13130.0,electrical_engineering,assessment,6.0,0.96823,,0,english,458,7412
8414,2016-08-31,2016-08,15822,xlsx,United States,Webster University,HIGHER,2954.0,management,assessment,6.0,0.8848299999999999,,1,english,7356,7413
8415,2017-03-22,2017-03,15302,docx,United States,Baker College,HIGHER,24536.0,finance,paper,3.0,0.9644,,0,english,7357,7414
8416,2017-05-15,2017-05,532995,pptx,Maldives,Maldives National University,HIGHER,10000.0,statistics,assessment,52.0,0.94905,,0,english,7358,7415
8417,2016-11-18,2016-11,14745,docx,United States,Florida State University,HIGHER,46686.0,english,paper,2.0,0.93807,,1,english,7359,7416
8418,2017-11-16,2017-11,30954,docx,United States,Harper College,HIGHER,25158.0,information_systems,notes,10.0,0.9397,,0,english,7360,7417
8419,2016-07-16,2016-07,12075,docx,United States,Embry-Riddle Aeronautical University,HIGHER,6481.0,computer_science,assessment,1.0,0.93645,,1,english,7361,7418
8420,2017-01-22,2017-01,128512,doc,Canada,Saint Mary's University,HIGHER,3832.0,marketing,assessment,41.0,0.93627,1.0,1,english,7362,7419
8421,2016-07-23,2016-07,158491,pdf,Pakistan,University of the Punjab,HIGHER,17000.0,business,paper,3.0,0.83344,,0,english,7363,7420
8422,2017-07-22,2017-07,74120,pdf,United States,J. M. Tate Senior High School,HIGH,1973.0,arts_&_humanities,paper,3.0,0.8457899999999999,,0,english,7364,7421
8423,2016-09-10,2016-09,1101431,docx,United States,University of Phoenix,HIGHER,212044.0,economics,paper,33.0,0.8620700000000001,,1,english,7365,7422
8424,2017-10-09,2017-10,13926,docx,United States,Ohio State University,HIGHER,64723.0,biology,assessment,2.0,0.81035,,0,english,7366,7423
8425,2017-12-06,2017-12,255553,pdf,United States,University of Minnesota,HIGHER,64860.0,statistics,assessment,9.0,0.97126,,1,english,7367,7424
8426,2017-10-23,2017-10,18563,xlsx,Peru,Universidad Nacional de Ingeniería,HIGHER,12345.0,business,assessment,9.0,0.83683,,1,spanish,7368,7425
8427,2017-06-14,2017-06,122097,docx,United States,Walden University,HIGHER,52799.0,nursing,paper,7.0,0.96444,,1,english,7369,7426
8428,2018-03-01,2018-03,4714,pdf,missing,No School,HIGHER,,biology,paper,4.0,0.92575,,0,en,330,7427
8429,2017-01-10,2017-01,15490,docx,United States,"Strayer University, Washington",TRADE,52253.0,marketing,paper,1.0,0.94289,,1,english,7370,7428
8430,2017-08-21,2017-08,142636,docx,United States,Southern New Hampshire University,HIGHER,104068.0,information_systems,paper,2.0,0.95139,,1,english,7371,7429
8431,2017-02-24,2017-02,14464,docx,United States,Schoolcraft College,HIGHER,17861.0,nursing,paper,1.0,0.93122,,1,english,7372,7430
8432,2017-10-07,2017-10,15325,docx,United States,Houston Community College,HIGHER,69293.0,psychology,paper,1.0,0.95687,,1,english,7373,7431
8433,2018-01-27,2018-01,109999,docx,United States,American Public University,HIGHER,46420.0,nursing,paper,1.0,0.92099,,0,english,7374,7432
8434,2018-02-27,2018-02,1199,java,United States,Loyola University Chicago,HIGHER,18856.0,computer_science,assessment,2.0,0.94288,,1,en,7375,7433
8435,2017-10-12,2017-10,92486,docx,United States,University Of Arizona,HIGHER,47648.0,arts_&_humanities,paper,1.0,0.97214,,0,spanish,7376,7434
8436,2018-03-05,2018-03,123384,pdf,United States,Case Western Reserve University,HIGHER,12531.0,electrical_engineering,assessment,2.0,0.96146,,0,en,7377,7435
8437,2017-04-22,2017-04,1069599,pdf,Australia,University of New South Wales,HIGHER,53481.0,finance,paper,59.0,0.90868,,0,english,7378,7436
8438,2017-12-07,2017-12,102773,pdf,Mexico,ITESM,HIGHER,91200.0,arts_&_humanities,paper,4.0,0.64562,,0,spanish,7379,7437
8439,2016-11-27,2016-11,10253,xlsx,Australia,The University of Newcastle,HIGHER,37677.0,statistics,assessment,2.0,0.61397,,0,unknown,7380,7438
8440,2017-02-11,2017-02,45592,rtf,United States,Central Texas College,HIGHER,10200.0,psychology,paper,1.0,0.8362299999999999,,0,english,5719,5758
8441,2017-09-25,2017-09,97490,pdf,United States,"Diesel Driving Academy, Little Rock",TRADE,1370.0,political_science,syllabi,12.0,0.88685,,0,english,7381,7439
8442,2017-06-23,2017-06,5278,docx,United States,Antioch High School,HIGH,1681.0,nursing,assessment,2.0,0.94832,,1,english,7382,7440
8443,2017-11-26,2017-11,48765,pdf,United States,Georgia Institute Of Technology,HIGHER,31513.0,mechanical_engineering,assessment,3.0,0.97045,,0,english,7383,7441
8444,2018-01-18,2018-01,1736,py,United States,Tuscarora High,HIGH,1495.0,computer_science,notes,1.0,0.97019,,0,english,7384,7442
8445,2018-03-24,2018-03,34095,docx,Canada,Centennial College,HIGHER,26000.0,finance,assessment,8.0,0.96398,,0,en,7385,7443
8446,2017-12-03,2017-12,14936,docx,United States,Wellesley College,HIGHER,2688.0,astronomy,assessment,1.0,0.94893,,1,english,7386,7444
8447,2017-11-04,2017-11,9619,pdf,United States,"University of Maryland, University College",HIGHER,84801.0,accounting,assessment,1.0,0.8503799999999999,,1,french,7387,7445
8448,2017-03-22,2017-03,236489,pdf,United States,Orange Coast College,HIGHER,20968.0,history,paper,18.0,0.78249,,0,english,7388,7446
8449,2017-11-13,2017-11,18855,docx,United States,Southern Methodist University,HIGHER,13012.0,anthropology,notes,2.0,0.96121,,1,english,7389,7447
8450,2016-08-04,2016-08,39819,docx,United States,Strayer University,HIGHER,52253.0,finance,assessment,12.0,0.97368,,1,english,7390,7448
8451,2017-03-21,2017-03,36352,doc,United States,Ashford University,HIGHER,30000.0,economics,paper,5.0,0.95079,,0,english,7391,7449
8452,2017-11-18,2017-11,1178141,pdf,United States,Gwinnett Technical College,HIGHER,11152.0,sociology,assessment,1.0,0.94207,,0,english,7392,7450
8453,2018-01-20,2018-01,98633,pdf,United States,"University of California, Santa Barbara",HIGHER,25833.0,chemistry,assessment,1.0,0.8733,,0,english,7393,7451
8454,2016-12-15,2016-12,53248,doc,United States,Pennsylvania State University,HIGHER,50920.0,psychology,notes,3.0,0.97179,,0,english,7394,7452
8455,2017-08-27,2017-08,18484,docx,United States,"DeVry University, Keller Graduate School of Management",HIGHER,17364.0,information_systems,paper,4.0,0.96313,,0,english,7395,7453
8456,2018-02-09,2018-02,98009,docx,Canada,University of Alberta,HIGHER,38523.0,biology,notes,14.0,0.96376,,0,english,7396,7454
8457,2016-11-30,2016-11,58084,pdf,United States,Dr Michael M. Krop Senior High,HIGH,3249.0,finance,assessment,3.0,0.78574,,0,english,7397,7455
8458,2017-03-02,2017-03,46626,docx,Canada,University of Manitoba,HIGHER,29987.0,philosophy,paper,1.0,0.76775,,0,english,7398,7456
8459,2016-11-14,2016-11,14581,docx,United States,York College of Pennsylvania,HIGHER,5039.0,philosophy,paper,3.0,0.9404,,0,english,7399,7457
8460,2016-11-19,2016-11,1323520,ppt,India,"Birla Institute of Technology & Science, Pilani - Hyderabad",HIGHER,13535.0,mathematics,notes,51.0,0.94948,,0,en,7400,7458
8461,2016-07-10,2016-07,172563,pdf,United States,College of Charleston,HIGHER,13539.0,information_systems,assessment,2.0,,,0,,7401,7459
8462,2016-11-02,2016-11,52643,pdf,United States,Michigan State University,HIGHER,55545.0,geography,paper,4.0,0.89664,,0,english,7402,7460
8463,2018-02-12,2018-02,50688,doc,United Kingdom,Oxford Brookes,HIGHER,18695.0,management,paper,3.0,0.96596,,1,english,7403,7461
8464,2017-10-16,2017-10,2807875,pdf,United States,"University of California, Irvine",HIGHER,34754.0,chemistry,notes,4.0,0.8739299999999999,,0,english,7404,7462
8465,2017-07-07,2017-07,5248953,pdf,United States,Illinois Institute Of Technology,HIGHER,8518.0,information_systems,notes,4.0,,,0,,7405,7463
8466,2017-04-03,2017-04,604875,pdf,Australia,The University of Sydney,HIGHER,59129.0,mechanical_engineering,assessment,10.0,0.93545,,0,english,7406,7464
8467,2018-03-23,2018-03,1196,pdf,missing,No School,HIGHER,,communications,notes,1.0,0.8870399999999999,,0,en,330,7465
8468,2016-12-23,2016-12,953856,ppt,China,CUHK,HIGHER,19861.0,english,paper,33.0,0.95507,,0,chinese,7407,7466
8469,2017-06-10,2017-06,24644,docx,United States,Texas State University,HIGHER,43018.0,sociology,paper,7.0,0.96191,,0,english,7408,7467
8470,2018-02-11,2018-02,522275,pdf,Mexico,National Polytechnic Institute,TRADE,171581.0,geology,paper,4.0,0.84272,,0,english,7409,7468
8471,2018-02-25,2018-02,40877,xlsx,Canada,Carleton University,HIGHER,30416.0,mathematics,notes,3.0,0.92162,,0,en,7410,7469
8472,2017-06-11,2017-06,6405,docx,United States,Georgia Southern University,HIGHER,23596.0,economics,paper,2.0,0.96743,,0,english,7411,7470
8473,2016-06-02,2016-06,263103,JPG,Canada,Concordia University,HIGHER,5874.0,finance,assessment,1.0,0.94359,,0,,7412,7471
8474,2016-12-31,2016-12,1015510,pdf,United States,Stony Brook University,HIGHER,29798.0,electrical_engineering,assessment,6.0,0.8708100000000001,,0,,7413,7472
8475,2016-06-20,2016-06,652123,pdf,Pakistan,Health Services Academy,HIGHER,16418.0,management,paper,40.0,0.86808,,0,english,7414,7473
8476,2017-03-05,2017-03,97832,docx,United States,Texas Southern University,HIGHER,10674.0,electrical_engineering,assessment,5.0,0.96885,,1,english,7415,7474
8477,2016-09-14,2016-09,113885,pdf,United States,University of New Orleans,HIGHER,10011.0,arts_&_humanities,paper,3.0,0.8714299999999999,,0,spanish,7416,7475
8478,2016-06-08,2016-06,576015,pdf,Malaysia,MARA University of Technology,HIGHER,160957.0,management,paper,18.0,0.92561,,1,english,7417,7476
8479,2016-11-08,2016-11,31224,pdf,United States,Montgomery College,HIGHER,18915.0,statistics,assessment,4.0,0.78374,,0,english,7418,7477
8480,2017-09-19,2017-09,1972332,pptx,United States,University of Florida,HIGHER,52218.0,philosophy,paper,12.0,0.90633,,0,english,7419,7478
8481,2018-03-23,2018-03,27194,pdf,Australia,The University of Sydney,HIGHER,59129.0,communications,assessment,2.0,0.8958,,1,en,7420,7479
8482,2016-07-06,2016-07,8715776,ppt,Canada,University of Alberta,HIGHER,38523.0,material_science,notes,11.0,0.8822399999999999,,1,english,7421,7480
8483,2016-09-14,2016-09,358585,pdf,United States,"California State University, Northridge",HIGHER,41909.0,information_systems,notes,1.0,,,0,,7422,7481
8484,2017-11-24,2017-11,299520,doc,Mexico,Universidad TecMilenio,HIGHER,21000.0,business,assessment,3.0,0.95492,,0,spanish,7423,7482
8485,2017-02-04,2017-02,38284,xlsx,Mexico,School of Banking and Commerce,HIGHER,30000.0,economics,assessment,24.0,0.9151,,0,spanish,7424,7483
8486,2017-10-05,2017-10,129295,docx,Australia,University of Technology Sydney,HIGHER,39074.0,business,paper,3.0,0.96227,,1,english,7425,7484
8487,2017-01-08,2017-01,903708,pdf,United States,Rutgers University,HIGHER,56027.0,electrical_engineering,notes,30.0,0.94585,,1,english,7426,7485
8488,2016-09-10,2016-09,28414,xlsx,United States,"DeVry University, Keller Graduate School of Management",HIGHER,17364.0,accounting,paper,23.0,0.87624,,0,english,7427,7486
8489,2017-04-20,2017-04,98394,png,United States,Iowa State University,HIGHER,39729.0,management,assessment,1.0,0.87059,,0,english,7428,3620
8490,2017-06-21,2017-06,22346,docx,Kenya,Maseno University,HIGHER,10000.0,anthropology,paper,9.0,0.96619,,1,english,7429,7487
8491,2017-10-25,2017-10,98523,pdf,Canada,Carleton University,HIGHER,30416.0,accounting,assessment,1.0,0.7895800000000001,,1,english,7430,7488
8492,2017-02-25,2017-02,23040,doc,United States,Florida State University,HIGHER,46686.0,finance,paper,1.0,0.94491,,1,english,7431,7489
8493,2016-06-19,2016-06,25231,docx,United States,"Strayer University, Atlanta",TRADE,10570.0,economics,assessment,7.0,0.95522,,1,english,7432,7490
8494,2016-06-02,2016-06,13546,docx,United States,Oregon State University,HIGHER,36052.0,psychology,paper,1.0,0.8083199999999999,,0,english,7433,7491
8495,2017-12-05,2017-12,21739,docx,United States,Clark Atlanta University,HIGHER,4263.0,biology,assessment,2.0,0.96544,,1,english,7434,7492
8496,2017-01-15,2017-01,20299,docx,United States,Grantham University,HIGHER,7752.0,arts_&_humanities,paper,5.0,0.95976,,0,english,7435,7493
8497,2016-12-22,2016-12,310548,pdf,Canada,Concordia University,HIGHER,5874.0,physics,assessment,6.0,0.90891,,0,english,7436,7494
8498,2016-10-30,2016-10,6753297,pptx,India,"Indian Institute of Technology, Guwahati",HIGHER,6117.0,mechanical_engineering,notes,47.0,0.94247,,0,english,7437,7495
8499,2017-04-18,2017-04,2560267,pptx,United States,Baylor University,HIGHER,18094.0,economics,notes,29.0,0.95732,,1,english,7438,7496
8500,2016-07-12,2016-07,32910,pdf,United States,San Francisco State University,HIGHER,33036.0,biology,assessment,2.0,0.9589,,1,english,7439,7497
8501,2017-03-18,2017-03,55346,pdf,Finland,Aalto University,HIGHER,12113.0,chemistry,assessment,2.0,0.93481,,0,finnish,7440,7498
8502,2016-12-05,2016-12,20795,docx,United States,"University of Maryland, College Park",HIGHER,29273.0,statistics,assessment,6.0,0.95907,,0,english,7441,7499
8503,2017-10-30,2017-10,93374,docx,United States,Ferris State University,HIGHER,16828.0,management,paper,1.0,0.9095,,0,english,5510,7500
8504,2016-06-23,2016-06,90800,pdf,United States,"Miami Dade College, Miami",HIGHER,51015.0,biology,assessment,8.0,0.90137,1.0,1,english,7442,7501
8505,2018-03-12,2018-03,17806,docx,Canada,Carleton University,HIGHER,30416.0,sociology,paper,3.0,0.97756,,1,en,7443,7502
8506,2016-08-03,2016-08,556290,docx,Indonesia,Petra Christian University,HIGHER,9545.0,marketing,paper,6.0,0.97431,,1,indonesian,7444,7503
8507,2018-03-13,2018-03,18149,docx,United States,Ursuline College,HIGHER,1513.0,health_science,paper,2.0,0.91375,,1,en,7445,7504
8508,2017-08-03,2017-08,199089,pdf,Australia,Western Sydney University,HIGHER,48458.0,economics,assessment,2.0,0.79509,1.0,0,english,7446,7505
8509,2017-06-13,2017-06,13955,docx,United States,Ashford University,HIGHER,30000.0,communications,paper,1.0,0.8773,,0,english,7447,7506
8510,2016-09-26,2016-09,2380813,pdf,United Kingdom,University of Strathclyde,HIGHER,21210.0,electrical_engineering,assessment,10.0,0.93449,,0,,7448,7507
8511,2017-03-28,2017-03,17222,docx,Kenya,Kenyatta University,HIGHER,71000.0,mechanical_engineering,assessment,1.0,0.96896,,1,english,7449,4768
8512,2017-08-30,2017-08,31744,xls,United States,Pepperdine University,HIGHER,8739.0,accounting,assessment,6.0,0.94761,,1,english,7450,7508
8513,2017-02-27,2017-02,5993,docx,United States,Orange Coast College,HIGHER,20968.0,history,notes,1.0,0.93023,,0,english,7451,7509
8514,2016-06-08,2016-06,14871,docx,United States,Georgia State University,HIGHER,38370.0,computer_science,assessment,5.0,0.98557,,0,english,7452,7510
8515,2017-03-31,2017-03,288886,pdf,Peru,Daniel Alcides Carrión National University,HIGHER,8000.0,arts_&_humanities,,5.0,,,0,es,7453,7511
8516,2016-12-11,2016-12,13543,docx,United States,University of Phoenix,HIGHER,212044.0,information_systems,paper,2.0,0.9538,,0,english,7454,7512
8517,2018-03-29,2018-03,33202,docx,United States,University of Pittsburgh-Pittsburgh Campus,HIGHER,34934.0,accounting,assessment,3.0,0.97279,,1,en,7455,7513
8518,2017-03-21,2017-03,649930,pdf,United States,Black Hills State University,HIGHER,6021.0,law,paper,22.0,0.7458,,0,english,7456,7514
8519,2018-02-27,2018-02,680855,pdf,United States,University of Florida,HIGHER,52218.0,psychology,paper,5.0,0.9166,,0,en,7457,7515
8520,2017-05-02,2017-05,66990,pdf,United States,Grand Canyon University,HIGHER,83284.0,arts_&_humanities,assessment,1.0,0.85341,,1,english,7458,7516
8521,2017-02-23,2017-02,1218975,pdf,Bangladesh,Bangladesh University of Eng and Tech,HIGHER,1900.0,electrical_engineering,notes,15.0,0.87677,,0,english,7459,7517
8522,2018-03-26,2018-03,851425,pdf,Turkey,Karadeniz Technical University,HIGHER,59057.0,information_systems,paper,29.0,0.8514200000000001,,0,en,7460,7518
8523,2018-02-16,2018-02,29696,doc,United States,St. Cloud State University,HIGHER,18441.0,communications,assessment,2.0,0.95585,,1,en,7461,7519
8524,2017-07-23,2017-07,3901023,docx,Canada,York University,HIGHER,55700.0,sociology,notes,3.0,,,0,,2749,7520
8525,2017-10-18,2017-10,131440,docx,United States,Leeward Community College,HIGHER,10289.0,communications,paper,1.0,0.8946299999999999,,0,english,7462,7521
8526,2016-09-16,2016-09,2568812,pdf,Pakistan,"Shaheed Zulfikar Ali Bhutto Institute of Science & Technology, Islamabad",HIGHER,15450.0,management,assessment,20.0,0.95531,,1,english,7463,7522
8527,2017-10-29,2017-10,18232,docx,United States,"City Colleges of Chicago, Malcolm X",HIGHER,9858.0,health_science,paper,4.0,0.96327,,1,english,7464,7523
8528,2016-06-23,2016-06,35079,pdf,United States,"University of Puerto Rico, Río Piedras",HIGHER,17741.0,chemistry,assessment,5.0,0.93866,,0,spanish,7465,7524
8529,2016-12-15,2016-12,89539,pdf,Canada,Western University,HIGHER,30693.0,computer_science,assessment,3.0,0.8676299999999999,,0,english,7466,7525
8530,2017-05-28,2017-05,74888,docx,United States,Franklin University,HIGHER,3433.0,accounting,assessment,5.0,0.94737,,0,english,7467,7526
8531,2017-01-25,2017-01,180897,pdf,Philippines,De La Salle University,HIGHER,20705.0,psychology,paper,13.0,0.846,,1,english,7468,7527
8532,2017-06-14,2017-06,10977,docx,United States,Waseca Senior High,HIGH,614.0,history,paper,1.0,0.80872,,0,english,7469,7528
8533,2017-02-10,2017-02,136217,docx,Russia,Ivanovo State University,HIGHER,15121.0,aerospace_engineering,assessment,2.0,0.92233,,0,russian,7470,7529
8534,2016-08-24,2016-08,13540,docx,United States,"University of California, San Diego",HIGHER,36785.0,economics,paper,1.0,0.89212,,0,english,7471,7530
8535,2017-06-14,2017-06,173598,docx,Brazil,Faculdade de Tecnologia Senac DF - FAC SENAC DF,HIGHER,15345.0,philosophy,paper,1.0,0.8671399999999999,,0,english,7472,7531
8536,2017-11-19,2017-11,15286,docx,United States,Walden University,HIGHER,52799.0,business,paper,2.0,0.91513,,1,english,7473,7532
8537,2017-12-01,2017-12,124921,docx,United States,"University of California, San Diego",HIGHER,36785.0,arts_&_humanities,paper,6.0,0.9735,,0,english,7474,7533
8538,2017-07-13,2017-07,28970,docx,Philippines,University of San Agustin,HIGHER,15368.0,law,paper,9.0,0.96538,,0,english,7475,7534
8539,2016-06-09,2016-06,201216,doc,Pakistan,"National University of Sciences & Technology, Islamabad",HIGHER,7196.0,finance,assessment,2.0,0.92559,,0,english,7476,7535
8540,2016-11-18,2016-11,6599,docx,United States,"University of Illinois, Urbana Champaign",HIGHER,50885.0,geology,notes,2.0,0.97213,,0,english,7477,7536
8541,2016-11-29,2016-11,114232,docx,Canada,Centennial College,HIGHER,26000.0,business,paper,9.0,0.9697,,0,english,7478,7537
8542,2018-01-04,2018-01,2307494,pdf,United States,James B. Conant High School,HIGH,1329.0,mathematics,assessment,6.0,0.94732,,1,english,7479,7538
8543,2017-12-26,2017-12,136474,pdf,United States,Boston University,HIGHER,40807.0,computer_science,assessment,3.0,0.95793,,0,english,6837,7539
8544,2018-02-06,2018-02,1077928,pdf,Philippines,Jose Rizal University,HIGHER,15388.0,law,paper,78.0,0.80803,,0,english,7480,7540
8545,2017-02-22,2017-02,13567,docx,Canada,Seneca College,HIGHER,97500.0,information_systems,paper,2.0,0.95344,,0,english,7481,7541
8546,2017-08-24,2017-08,313480,pdf,Malaysia,Tun Hussein Onn University of Malaysia,HIGHER,15344.0,accounting,paper,32.0,0.85178,,0,english,7482,7542
8547,2017-09-13,2017-09,36768,docx,United States,University of New Mexico,HIGHER,31224.0,information_systems,assessment,1.0,0.64073,,1,english,7483,7543
8548,2017-11-05,2017-11,644866,pptx,United States,Kansas State University,HIGHER,18171.0,accounting,notes,46.0,0.95093,,0,english,7484,7544
8549,2017-05-01,2017-05,16647,docx,Malaysia,Universiti Putra Malaysia,HIGHER,16051.0,information_systems,paper,1.0,0.9505,,1,english,7485,7545
8550,2016-09-07,2016-09,614450,pdf,Hong Kong,The University of Hong Kong,HIGHER,29099.0,statistics,notes,53.0,0.91615,,0,english,7486,7546
8551,2018-03-08,2018-03,737792,doc,Mexico,Universidad TecMilenio,HIGHER,21000.0,business,assessment,11.0,0.97359,,0,es,526,7547
8552,2017-01-27,2017-01,141201,docx,United States,Southern New Hampshire University,HIGHER,104068.0,english,paper,7.0,0.9481,,0,english,7487,7548
8553,2016-12-01,2016-12,55827,pdf,United States,University of Michigan,HIGHER,46316.0,history,paper,1.0,0.69598,,0,english,7488,7549
